# of predictors,i,predictors,fold,mcc
4,258,4|5|8|10,0,0.36197241308458883
4,258,4|5|8|10,1,0.4423289248794251
4,258,4|5|8|10,2,0.4648844475582071
4,258,4|5|8|10,3,0.3600602842431273
4,258,4|5|8|10,4,0.5531113842526029
4,259,4|5|6|9,0,0.39268997636653635
4,259,4|5|6|9,1,0.324648586582085
4,259,4|5|6|9,2,0.33910491408822535
4,259,4|5|6|9,3,0.20533697960620353
4,259,4|5|6|9,4,0.506026515337486
4,260,2|5|7|10,0,0.1466471150213533
4,260,2|5|7|10,1,0.30386509883517576
4,260,2|5|7|10,2,0.39765339729537785
4,260,2|5|7|10,3,0.2559678895510085
4,260,2|5|7|10,4,0.5780519022429528
4,261,0|1|8|10,0,0.11182650591230865
4,261,0|1|8|10,1,0.24937225261880192
4,261,0|1|8|10,2,0.44482566834976645
4,261,0|1|8|10,3,0.1871714922092947
4,261,0|1|8|10,4,0.5799451149344533
4,262,2|7|8|10,0,0.24233322524723142
4,262,2|7|8|10,1,0.2770127118644068
4,262,2|7|8|10,2,0.4032525419791084
4,262,2|7|8|10,3,0.431555685952021
4,262,2|7|8|10,4,0.6846509092932955
4,263,3|5|6|7,0,0.33051116962894156
4,263,3|5|6|7,1,0.20082377518422784
4,263,3|5|6|7,2,0.5051493841118785
4,263,3|5|6|7,3,0.22032378115530002
4,263,3|5|6|7,4,0.5445445445445446
4,264,0|4|6|9,0,0.31672303298595833
4,264,0|4|6|9,1,0.31180478223116176
4,264,0|4|6|9,2,0.282312925170068
4,264,0|4|6|9,3,0.20729839669235794
4,264,0|4|6|9,4,0.5431201550387597
4,265,0|1|4|8,0,0.341068203413694
4,265,0|1|4|8,1,0.26959327881079415
4,265,0|1|4|8,2,0.5166914005191181
4,265,0|1|4|8,3,0.16453290987329114
4,265,0|1|4|8,4,0.5482835435184107
4,266,1|5|7|8,0,0.2681077373838647
4,266,1|5|7|8,1,0.33184750212036906
4,266,1|5|7|8,2,0.20156368183231868
4,266,1|5|7|8,3,0.37489231873431983
4,266,1|5|7|8,4,0.318168716560019
4,267,1|2|4|7,0,0.25456091471858694
4,267,1|2|4|7,1,0.4126117179741807
4,267,1|2|4|7,2,0.4205040683484341
4,267,1|2|4|7,3,0.24726019159808504
4,267,1|2|4|7,4,0.5543935698392068
4,268,2|4|6|7,0,0.3735801760968814
4,268,2|4|6|7,1,0.22434548169838714
4,268,2|4|6|7,2,0.4958882823334233
4,268,2|4|6|7,3,0.2441203423947058
4,268,2|4|6|7,4,0.6494795463419516
4,269,1|2|4|6,0,0.3699391911651951
4,269,1|2|4|6,1,0.2737883997913
4,269,1|2|4|6,2,0.5255146361811884
4,269,1|2|4|6,3,0.2103054214968519
4,269,1|2|4|6,4,0.49221114557220813
4,270,3|5|6|8,0,0.4006264686689075
4,270,3|5|6|8,1,0.18317377426626164
4,270,3|5|6|8,2,0.6215795059208691
4,270,3|5|6|8,3,0.11668769071767207
4,270,3|5|6|8,4,0.548162859980139
4,271,1|3|4|8,0,0.4396450260322711
4,271,1|3|4|8,1,0.4318388778053463
4,271,1|3|4|8,2,0.33758791562375834
4,271,1|3|4|8,3,0.3812464258315117
4,271,1|3|4|8,4,0.5846958817511169
4,272,2|3|6|7,0,0.3303140246307502
4,272,2|3|6|7,1,0.39634150786316535
4,272,2|3|6|7,2,0.36848605717543637
4,272,2|3|6|7,3,0.41332493775580187
4,272,2|3|6|7,4,0.6448780487804878
4,273,1|5|6|7,0,0.4332038437474514
4,273,1|5|6|7,1,0.2491303010985015
4,273,1|5|6|7,2,0.33758791562375834
4,273,1|5|6|7,3,0.24273969375147306
4,273,1|5|6|7,4,0.4876547379001986
4,274,1|7|9|10,0,0.27612811979554075
4,274,1|7|9|10,1,0.279838963785214
4,274,1|7|9|10,2,0.2677228640121975
4,274,1|7|9|10,3,0.1475157324698241
4,274,1|7|9|10,4,0.529237746757157
4,275,0|1|3|4,0,0.4741124454111303
4,275,0|1|3|4,1,0.39238236355886635
4,275,0|1|3|4,2,0.31225272702848117
4,275,0|1|3|4,3,0.13553931953135623
4,275,0|1|3|4,4,0.3712826062031818
4,276,2|3|6|7,0,0.3303140246307502
4,276,2|3|6|7,1,0.39634150786316535
4,276,2|3|6|7,2,0.36848605717543637
4,276,2|3|6|7,3,0.41332493775580187
4,276,2|3|6|7,4,0.6448780487804878
4,277,1|2|4|5,0,0.4288179941188207
4,277,1|2|4|5,1,0.37665459889491176
4,277,1|2|4|5,2,0.4912844739394037
4,277,1|2|4|5,3,0.17605476703367334
4,277,1|2|4|5,4,0.4676107966997182
4,278,0|4|6|8,0,0.27963313826909253
4,278,0|4|6|8,1,0.368117522688761
4,278,0|4|6|8,2,0.394743591993553
4,278,0|4|6|8,3,0.11016560233742072
4,278,0|4|6|8,4,0.5184187103832201
4,279,1|3|7|8,0,0.20505952730468058
4,279,1|3|7|8,1,0.24533456535828937
4,279,1|3|7|8,2,0.4589234156761363
4,279,1|3|7|8,3,0.3104696345267729
4,279,1|3|7|8,4,0.5520587143715404
4,280,1|3|5|6,0,0.44923748097672606
4,280,1|3|5|6,1,0.28867513459481287
4,280,1|3|5|6,2,0.47639716850266534
4,280,1|3|5|6,3,0.2911040359417226
4,280,1|3|5|6,4,0.5071638591366787
4,281,1|3|5|6,0,0.44923748097672606
4,281,1|3|5|6,1,0.28867513459481287
4,281,1|3|5|6,2,0.47639716850266534
4,281,1|3|5|6,3,0.2911040359417226
4,281,1|3|5|6,4,0.5071638591366787
4,282,1|5|8|10,0,0.48209979019353055
4,282,1|5|8|10,1,0.2500839130033675
4,282,1|5|8|10,2,0.2810906085649231
4,282,1|5|8|10,3,0.25058072087536704
4,282,1|5|8|10,4,0.41309061765993854
4,283,0|3|5|7,0,0.19245008972987526
4,283,0|3|5|7,1,0.2932852880091356
4,283,0|3|5|7,2,0.37044453680637274
4,283,0|3|5|7,3,0.23529289361713074
4,283,0|3|5|7,4,0.4712586657865467
4,284,0|1|7|10,0,0.29234417435459487
4,284,0|1|7|10,1,0.28790544689374115
4,284,0|1|7|10,2,0.40351567181563197
4,284,0|1|7|10,3,0.3368243755464973
4,284,0|1|7|10,4,0.5067762066985606
4,285,1|3|5|8,0,0.2204763622950691
4,285,1|3|5|8,1,0.28828080847760135
4,285,1|3|5|8,2,0.4296167124522039
4,285,1|3|5|8,3,0.272706492916575
4,285,1|3|5|8,4,0.47869109751348554
4,286,1|3|6|7,0,0.3699391911651951
4,286,1|3|6|7,1,0.22945366323080613
4,286,1|3|6|7,2,0.49393381039209117
4,286,1|3|6|7,3,0.3446950948711557
4,286,1|3|6|7,4,0.6199633659849578
4,287,1|4|9|10,0,0.21024346036796424
4,287,1|4|9|10,1,0.2922028638826153
4,287,1|4|9|10,2,0.4195010167499881
4,287,1|4|9|10,3,0.3510230609443634
4,287,1|4|9|10,4,0.6127240505274812
4,288,2|3|6|7,0,0.3303140246307502
4,288,2|3|6|7,1,0.39634150786316535
4,288,2|3|6|7,2,0.36848605717543637
4,288,2|3|6|7,3,0.41332493775580187
4,288,2|3|6|7,4,0.6448780487804878
4,289,0|2|3|8,0,0.29684854296721935
4,289,0|2|3|8,1,0.23249527748763854
4,289,0|2|3|8,2,0.2965653825076961
4,289,0|2|3|8,3,0.279838963785214
4,289,0|2|3|8,4,0.5145927959738154
4,290,0|2|6|9,0,0.23960940394838812
4,290,0|2|6|9,1,0.2754283681425737
4,290,0|2|6|9,2,0.38275193798449614
4,290,0|2|6|9,3,0.334593954446154
4,290,0|2|6|9,4,0.4958882823334233
4,291,1|2|3|4,0,0.40345528718606705
4,291,1|2|3|4,1,0.3937805878743654
4,291,1|2|3|4,2,0.35916958932572635
4,291,1|2|3|4,3,0.15808201517603632
4,291,1|2|3|4,4,0.35916958932572635
4,292,0|2|6|10,0,0.08031948401350149
4,292,0|2|6|10,1,0.07822603472575203
4,292,0|2|6|10,2,0.2972450806346229
4,292,0|2|6|10,3,0.22668892759647483
4,292,0|2|6|10,4,0.38881814401379433
4,293,0|1|7|10,0,0.29234417435459487
4,293,0|1|7|10,1,0.28790544689374115
4,293,0|1|7|10,2,0.40351567181563197
4,293,0|1|7|10,3,0.3368243755464973
4,293,0|1|7|10,4,0.5067762066985606
4,294,0|5|6|9,0,0.3190896140869863
4,294,0|5|6|9,1,0.11809643876249794
4,294,0|5|6|9,2,0.3441380159217478
4,294,0|5|6|9,3,-0.0015023078151058047
4,294,0|5|6|9,4,0.28593481937363374
4,295,2|3|6|8,0,0.26658796914058663
4,295,2|3|6|8,1,0.25653857988989454
4,295,2|3|6|8,2,0.4021429241886882
4,295,2|3|6|8,3,0.25729991053040413
4,295,2|3|6|8,4,0.6017050692827256
4,296,0|2|5|10,0,0.1707453624919734
4,296,0|2|5|10,1,0.21868686868686868
4,296,0|2|5|10,2,0.49393381039209117
4,296,0|2|5|10,3,0.15406013206114622
4,296,0|2|5|10,4,0.5724923009301492
4,297,1|2|3|6,0,0.24937225261880192
4,297,1|2|3|6,1,0.18530328202494784
4,297,1|2|3|6,2,0.4314526263218992
4,297,1|2|3|6,3,0.26574700172636695
4,297,1|2|3|6,4,0.4800331547502554
4,298,1|2|5|9,0,0.20082377518422784
4,298,1|2|5|9,1,0.4741124454111303
4,298,1|2|5|9,2,0.17605476703367334
4,298,1|2|5|9,3,0.4055405424556501
4,298,1|2|5|9,4,0.4526002798912653
4,299,1|2|3|5,0,0.2875310883062548
4,299,1|2|3|5,1,0.365852221087929
4,299,1|2|3|5,2,0.41739209371274544
4,299,1|2|3|5,3,0.26464646464646463
4,299,1|2|3|5,4,0.4733191394312488
4,300,4|6|7|8,0,0.24196773978523295
4,300,4|6|7|8,1,0.33298300918679946
4,300,4|6|7|8,2,0.37854910518078255
4,300,4|6|7|8,3,0.2311497101458727
4,300,4|6|7|8,4,0.6758938637366443
4,301,0|2|3|10,0,0.07680347920925092
4,301,0|2|3|10,1,0.28828080847760135
4,301,0|2|3|10,2,0.125957030267743
4,301,0|2|3|10,3,0.06186114165983059
4,301,0|2|3|10,4,0.25109138216159144
5,0,1|3|4|6|7,0,0.5239283418951645
5,0,1|3|4|6|7,1,0.4740174188455356
5,0,1|3|4|6|7,2,0.523163606809221
5,0,1|3|4|6|7,3,0.47434164902525694
5,0,1|3|4|6|7,4,0.6686478498357317
5,1,1|4|5|7|9,0,0.2660662587486699
5,1,1|4|5|7|9,1,0.3752934597086502
5,1,1|4|5|7|9,2,0.35601224595311226
5,1,1|4|5|7|9,3,0.28817938438423535
5,1,1|4|5|7|9,4,0.5006797473313958
5,2,2|3|7|9|10,0,0.4484047171389978
5,2,2|3|7|9|10,1,0.34312586764907166
5,2,2|3|7|9|10,2,0.5426396502094275
5,2,2|3|7|9|10,3,0.41134237787289896
5,2,2|3|7|9|10,4,0.6314318644643431
5,3,2|4|5|6|7,0,0.45938270916757296
5,3,2|4|5|6|7,1,0.23959317875170785
5,3,2|4|5|6|7,2,0.44298484801394833
5,3,2|4|5|6|7,3,0.278625624870963
5,3,2|4|5|6|7,4,0.5555220645660598
5,4,1|3|7|8|9,0,0.27230724295894376
5,4,1|3|7|8|9,1,0.41085298880759286
5,4,1|3|7|8|9,2,0.5151763761709123
5,4,1|3|7|8|9,3,0.33426761706293606
5,4,1|3|7|8|9,4,0.45240222599626845
5,5,2|3|7|9|10,0,0.4484047171389978
5,5,2|3|7|9|10,1,0.34312586764907166
5,5,2|3|7|9|10,2,0.5426396502094275
5,5,2|3|7|9|10,3,0.41134237787289896
5,5,2|3|7|9|10,4,0.6314318644643431
5,6,1|2|6|7|8,0,0.38533731779422625
5,6,1|2|6|7|8,1,0.32104120684235077
5,6,1|2|6|7|8,2,0.457409252391543
5,6,1|2|6|7|8,3,0.3699048736731609
5,6,1|2|6|7|8,4,0.5841415270017823
5,7,0|5|6|7|10,0,-0.17712297710801905
5,7,0|5|6|7|10,1,0.23933369416966505
5,7,0|5|6|7|10,2,0.337858448893045
5,7,0|5|6|7|10,3,0.09164099296132423
5,7,0|5|6|7|10,4,0.4130852453280226
5,8,1|3|4|8|9,0,0.3865006029094686
5,8,1|3|4|8|9,1,0.33541019662496846
5,8,1|3|4|8|9,2,0.4528326592734194
5,8,1|3|4|8|9,3,0.26147278938262736
5,8,1|3|4|8|9,4,0.6361346325376275
5,9,0|2|3|4|10,0,0.18748033060713498
5,9,0|2|3|4|10,1,0.37816127826755663
5,9,0|2|3|4|10,2,0.0990427232509952
5,9,0|2|3|4|10,3,0.01203850984551016
5,9,0|2|3|4|10,4,0.05546392502055731
5,10,1|3|4|7|8,0,0.34752402342845795
5,10,1|3|4|7|8,1,0.3543513688751832
5,10,1|3|4|7|8,2,0.4851130238252158
5,10,1|3|4|7|8,3,0.39285714285714285
5,10,1|3|4|7|8,4,0.6104659242127025
5,11,0|3|5|8|10,0,0.23904572186687875
5,11,0|3|5|8|10,1,0.18136906252750293
5,11,0|3|5|8|10,2,0.4796093917239526
5,11,0|3|5|8|10,3,0.170112132886229
5,11,0|3|5|8|10,4,0.4796093917239526
5,12,3|4|6|8|9,0,0.25097172108587656
5,12,3|4|6|8|9,1,0.24965370703853879
5,12,3|4|6|8|9,2,0.2934500925381201
5,12,3|4|6|8|9,3,0.22874093605800924
5,12,3|4|6|8|9,4,0.5804870718988592
5,13,1|2|4|6|9,0,0.5224942435822516
5,13,1|2|4|6|9,1,0.36563621206356534
5,13,1|2|4|6|9,2,0.5637144666678433
5,13,1|2|4|6|9,3,0.29605409356364165
5,13,1|2|4|6|9,4,0.5646350409761726
5,14,1|5|7|8|10,0,0.41459702864510894
5,14,1|5|7|8|10,1,0.3302371932014698
5,14,1|5|7|8|10,2,0.18463010905952923
5,14,1|5|7|8|10,3,0.3892494720807615
5,14,1|5|7|8|10,4,0.425751991151308
5,15,0|3|4|8|9,0,0.10219499524200147
5,15,0|3|4|8|9,1,0.2865434397384502
5,15,0|3|4|8|9,2,0.189884205940799
5,15,0|3|4|8|9,3,0.1988854199402068
5,15,0|3|4|8|9,4,0.49471062368024765
5,16,0|1|2|5|10,0,0.1659605958578418
5,16,0|1|2|5|10,1,0.31717171717171716
5,16,0|1|2|5|10,2,0.460981456387255
5,16,0|1|2|5|10,3,0.2315270935960591
5,16,0|1|2|5|10,4,0.48271959488186633
5,17,1|5|6|7|8,0,0.4887899139291026
5,17,1|5|6|7|8,1,0.37929130306813025
5,17,1|5|6|7|8,2,0.4210575239829753
5,17,1|5|6|7|8,3,0.37474973258222344
5,17,1|5|6|7|8,4,0.5326145755884517
5,18,0|3|5|7|9,0,0.13140326528197094
5,18,0|3|5|7|9,1,0.3242838917189722
5,18,0|3|5|7|9,2,0.43253968253968256
5,18,0|3|5|7|9,3,0.16217958862851184
5,18,0|3|5|7|9,4,0.4009954391170691
5,19,0|3|4|5|9,0,0.2272878614676503
5,19,0|3|4|5|9,1,0.4087741498760437
5,19,0|3|4|5|9,2,0.3690763393280278
5,19,0|3|4|5|9,3,0.19962248854033077
5,19,0|3|4|5|9,4,0.49471062368024765
5,20,3|6|7|8|9,0,0.31592929708198475
5,20,3|6|7|8|9,1,0.2593482142316004
5,20,3|6|7|8|9,2,0.44640269076120115
5,20,3|6|7|8|9,3,0.20046952244076333
5,20,3|6|7|8|9,4,0.44718245926037
5,21,0|1|4|5|10,0,0.26464646464646463
5,21,0|1|4|5|10,1,0.08017837257372733
5,21,0|1|4|5|10,2,0.4114755998989118
5,21,0|1|4|5|10,3,0.26162797606709143
5,21,0|1|4|5|10,4,0.5283191598076449
5,22,1|5|6|7|9,0,0.3849244779465308
5,22,1|5|6|7|9,1,0.34076263724578776
5,22,1|5|6|7|9,2,0.34643413702416953
5,22,1|5|6|7|9,3,0.2335496832484569
5,22,1|5|6|7|9,4,0.5103578316035424
5,23,0|1|2|6|9,0,0.27324348136158083
5,23,0|1|2|6|9,1,0.2638434148847073
5,23,0|1|2|6|9,2,0.37899472325435785
5,23,0|1|2|6|9,3,0.38851434494290565
5,23,0|1|2|6|9,4,0.43931551338502933
5,24,0|5|7|8|9,0,-0.016484511834894675
5,24,0|5|7|8|9,1,0.27243877036479885
5,24,0|5|7|8|9,2,0.25520974920000306
5,24,0|5|7|8|9,3,-0.026085631316569678
5,24,0|5|7|8|9,4,0.27604896721522665
5,25,0|2|6|7|8,0,0.31622776601683794
5,25,0|2|6|7|8,1,0.24407276376585627
5,25,0|2|6|7|8,2,0.35824844610666673
5,25,0|2|6|7|8,3,0.2129449674734895
5,25,0|2|6|7|8,4,0.48412698412698413
5,26,0|2|6|7|8,0,0.31622776601683794
5,26,0|2|6|7|8,1,0.24407276376585627
5,26,0|2|6|7|8,2,0.35824844610666673
5,26,0|2|6|7|8,3,0.2129449674734895
5,26,0|2|6|7|8,4,0.48412698412698413
5,27,1|3|4|7|10,0,0.34798900200286526
5,27,1|3|4|7|10,1,0.4335511982570806
5,27,1|3|4|7|10,2,0.5307486631016043
5,27,1|3|4|7|10,3,0.39125907234764895
5,27,1|3|4|7|10,4,0.6541567516832119
5,28,2|4|6|7|8,0,0.3380906939331298
5,28,2|4|6|7|8,1,0.3704974489022863
5,28,2|4|6|7|8,2,0.5896404289740601
5,28,2|4|6|7|8,3,0.17972365808708388
5,28,2|4|6|7|8,4,0.7373737373737373
5,29,0|3|5|6|7,0,0.28089114581344055
5,29,0|3|5|6|7,1,0.17389395701946855
5,29,0|3|5|6|7,2,0.4387819205630472
5,29,0|3|5|6|7,3,0.2880693369800364
5,29,0|3|5|6|7,4,0.4851130238252158
5,30,1|3|5|6|7,0,0.4171195652173913
5,30,1|3|5|6|7,1,0.3240961946193174
5,30,1|3|5|6|7,2,0.49070486184839013
5,30,1|3|5|6|7,3,0.47420070662160324
5,30,1|3|5|6|7,4,0.4701086956521739
5,31,1|4|6|8|10,0,0.2271688207775242
5,31,1|4|6|8|10,1,0.4001633653325206
5,31,1|4|6|8|10,2,0.5368870578420146
5,31,1|4|6|8|10,3,0.1343491730375427
5,31,1|4|6|8|10,4,0.6352396490811211
5,32,6|7|8|9|10,0,0.3047466426582536
5,32,6|7|8|9|10,1,0.33236363430904886
5,32,6|7|8|9|10,2,0.34299717028501764
5,32,6|7|8|9|10,3,0.15499159024969172
5,32,6|7|8|9|10,4,0.4903856201259702
5,33,1|2|3|4|5,0,0.3733042824057758
5,33,1|2|3|4|5,1,0.496469013616642
5,33,1|2|3|4|5,2,0.48714523626216466
5,33,1|2|3|4|5,3,0.2456006807405369
5,33,1|2|3|4|5,4,0.3722701333683645
5,34,2|6|7|9|10,0,0.15366803743974733
5,34,2|6|7|9|10,1,0.2855201203600804
5,34,2|6|7|9|10,2,0.482359466029935
5,34,2|6|7|9|10,3,0.5143444998736397
5,34,2|6|7|9|10,4,0.6592443967173135
5,35,1|2|6|7|8,0,0.38533731779422625
5,35,1|2|6|7|8,1,0.32104120684235077
5,35,1|2|6|7|8,2,0.457409252391543
5,35,1|2|6|7|8,3,0.3699048736731609
5,35,1|2|6|7|8,4,0.5841415270017823
5,36,2|3|5|6|9,0,0.42183074386605374
5,36,2|3|5|6|9,1,0.35716308037164246
5,36,2|3|5|6|9,2,0.45955823588461775
5,36,2|3|5|6|9,3,0.4593540050629411
5,36,2|3|5|6|9,4,0.5804870718988592
5,37,2|4|6|7|10,0,0.17188644523491053
5,37,2|4|6|7|10,1,0.27230724295894376
5,37,2|4|6|7|10,2,0.5584830180024505
5,37,2|4|6|7|10,3,0.19460267453068683
5,37,2|4|6|7|10,4,0.6504494371609689
5,38,4|5|6|7|9,0,0.43248902834528463
5,38,4|5|6|7|9,1,0.2751896704282337
5,38,4|5|6|7|9,2,0.3086321279059288
5,38,4|5|6|7|9,3,0.0013170898753921572
5,38,4|5|6|7|9,4,0.5303230955787542
5,39,3|5|7|8|10,0,0.11389299085927229
5,39,3|5|7|8|10,1,0.22534640512753681
5,39,3|5|7|8|10,2,0.4687991829769609
5,39,3|5|7|8|10,3,0.27125633709825975
5,39,3|5|7|8|10,4,0.5974459555053168
5,40,3|7|8|9|10,0,0.3987896950754213
5,40,3|7|8|9|10,1,0.31592929708198475
5,40,3|7|8|9|10,2,0.5984373892852721
5,40,3|7|8|9|10,3,0.17712297710801905
5,40,3|7|8|9|10,4,0.5169419848498312
5,41,1|3|5|6|9,0,0.31804645685765986
5,41,1|3|5|6|9,1,0.3577734237456226
5,41,1|3|5|6|9,2,0.45955823588461775
5,41,1|3|5|6|9,3,0.35580021201406997
5,41,1|3|5|6|9,4,0.5576425922803236
5,42,2|4|5|7|9,0,0.4260129075099777
5,42,2|4|5|7|9,1,0.2584293216446506
5,42,2|4|5|7|9,2,0.43855911358657207
5,42,2|4|5|7|9,3,0.3503292361635921
5,42,2|4|5|7|9,4,0.46465339739190115
5,43,0|2|3|8|10,0,0.0530558109077291
5,43,0|2|3|8|10,1,0.2795084971874737
5,43,0|2|3|8|10,2,0.32936507936507936
5,43,0|2|3|8|10,3,0.24780094252377424
5,43,0|2|3|8|10,4,0.6040244007932583
5,44,0|1|2|6|8,0,0.319856648886898
5,44,0|1|2|6|8,1,0.11396057645963796
5,44,0|1|2|6|8,2,0.35824844610666673
5,44,0|1|2|6|8,3,0.2104783392780247
5,44,0|1|2|6|8,4,0.5449492609130661
5,45,2|5|6|7|9,0,0.3878507671775202
5,45,2|5|6|7|9,1,0.31025261399701154
5,45,2|5|6|7|9,2,0.45955823588461775
5,45,2|5|6|7|9,3,0.2564945880212885
5,45,2|5|6|7|9,4,0.5818114674459781
5,46,5|6|7|8|9,0,0.243241980159905
5,46,5|6|7|8|9,1,0.3077140011610889
5,46,5|6|7|8|9,2,0.29105136962133354
5,46,5|6|7|8|9,3,0.12602329302776505
5,46,5|6|7|8|9,4,0.34798900200286526
5,47,0|3|4|5|9,0,0.2272878614676503
5,47,0|3|4|5|9,1,0.4087741498760437
5,47,0|3|4|5|9,2,0.3690763393280278
5,47,0|3|4|5|9,3,0.19962248854033077
5,47,0|3|4|5|9,4,0.49471062368024765
5,48,1|4|6|7|10,0,0.23509721665690894
5,48,1|4|6|7|10,1,0.3865006029094686
5,48,1|4|6|7|10,2,0.4151041223716702
5,48,1|4|6|7|10,3,0.34083657199179557
5,48,1|4|6|7|10,4,0.6579922166716937
5,49,2|3|4|6|8,0,0.3857583749052298
5,49,2|3|4|6|8,1,0.3865006029094686
5,49,2|3|4|6|8,2,0.41393213385363276
5,49,2|3|4|6|8,3,0.10782023669543774
5,49,2|3|4|6|8,4,0.5928701515604371
5,50,2|6|7|8|9,0,0.3605289614933476
5,50,2|6|7|8|9,1,0.3577734237456226
5,50,2|6|7|8|9,2,0.47474747474747475
5,50,2|6|7|8|9,3,0.35655380370358275
5,50,2|6|7|8|9,4,0.5620275793944636
5,51,1|2|4|8|10,0,0.22726487923464078
5,51,1|2|4|8|10,1,0.22815056425631375
5,51,1|2|4|8|10,2,0.28428855798499664
5,51,1|2|4|8|10,3,0.1746031746031746
5,51,1|2|4|8|10,4,0.6205719322565254
5,52,0|5|6|7|8,0,0.31025261399701154
5,52,0|5|6|7|8,1,0.32219251336898397
5,52,0|5|6|7|8,2,0.33178173452895965
5,52,0|5|6|7|8,3,0.05741061666394991
5,52,0|5|6|7|8,4,0.4231944290295931
5,53,0|1|2|6|8,0,0.319856648886898
5,53,0|1|2|6|8,1,0.11396057645963796
5,53,0|1|2|6|8,2,0.35824844610666673
5,53,0|1|2|6|8,3,0.2104783392780247
5,53,0|1|2|6|8,4,0.5449492609130661
5,54,2|3|4|7|9,0,0.39287506478794587
5,54,2|3|4|7|9,1,0.5125
5,54,2|3|4|7|9,2,0.568796458994521
5,54,2|3|4|7|9,3,0.3427322280034912
5,54,2|3|4|7|9,4,0.48412698412698413
5,55,0|2|4|6|9,0,0.4857038109854122
5,55,0|2|4|6|9,1,0.2182178902359924
5,55,0|2|4|6|9,2,0.4136701519960153
5,55,0|2|4|6|9,3,0.1651445647689541
5,55,0|2|4|6|9,4,0.4353577159671462
5,56,3|5|6|7|9,0,0.34042655171367947
5,56,3|5|6|7|9,1,0.22119949915517675
5,56,3|5|6|7|9,2,0.48261708906584017
5,56,3|5|6|7|9,3,0.0785943775593369
5,56,3|5|6|7|9,4,0.5541770354024217
5,57,2|5|7|8|10,0,0.2836662551754085
5,57,2|5|7|8|10,1,0.26746138312839285
5,57,2|5|7|8|10,2,0.4369846022880496
5,57,2|5|7|8|10,3,0.3656565656565657
5,57,2|5|7|8|10,4,0.6013377943029549
5,58,0|2|4|7|10,0,0.13513996654952307
5,58,0|2|4|7|10,1,0.10222545730869949
5,58,0|2|4|7|10,2,0.38552631578947366
5,58,0|2|4|7|10,3,0.223606797749979
5,58,0|2|4|7|10,4,0.664237783907719
5,59,2|3|4|8|9,0,0.30601923624923927
5,59,2|3|4|8|9,1,0.3704974489022863
5,59,2|3|4|8|9,2,0.4044208165877843
5,59,2|3|4|8|9,3,0.3857583749052298
5,59,2|3|4|8|9,4,0.5123479615275491
5,60,1|4|6|7|8,0,0.48886434617670116
5,60,1|4|6|7|8,1,0.34523284968537077
5,60,1|4|6|7|8,2,0.4364357804719848
5,60,1|4|6|7|8,3,0.3882663150955834
5,60,1|4|6|7|8,4,0.6302120914538516
5,61,0|3|5|7|9,0,0.13140326528197094
5,61,0|3|5|7|9,1,0.3242838917189722
5,61,0|3|5|7|9,2,0.43253968253968256
5,61,0|3|5|7|9,3,0.16217958862851184
5,61,0|3|5|7|9,4,0.4009954391170691
5,62,1|2|7|9|10,0,0.19821694783142402
5,62,1|2|7|9|10,1,0.27916705899522404
5,62,1|2|7|9|10,2,0.3049634689455515
5,62,1|2|7|9|10,3,0.4479186068643343
5,62,1|2|7|9|10,4,0.6211165203570939
5,63,4|5|6|8|9,0,0.3243060367633101
5,63,4|5|6|8|9,1,0.39656454544236236
5,63,4|5|6|8|9,2,0.47532707568263494
5,63,4|5|6|8|9,3,0.3314816037128247
5,63,4|5|6|8|9,4,0.4197209526505648
5,64,0|4|8|9|10,0,0.35640317490496126
5,64,0|4|8|9|10,1,0.33003772075225213
5,64,0|4|8|9|10,2,0.29856848695119076
5,64,0|4|8|9|10,3,0.20111933166887958
5,64,0|4|8|9|10,4,0.5841415270017823
5,65,0|1|4|5|6,0,0.3934830966743312
5,65,0|1|4|5|6,1,0.2104783392780247
5,65,0|1|4|5|6,2,0.33411834318103595
5,65,0|1|4|5|6,3,0.31079078025403056
5,65,0|1|4|5|6,4,0.4358974358974359
5,66,0|1|2|4|5,0,0.39957262408405575
5,66,0|1|2|4|5,1,0.2522464189651989
5,66,0|1|2|4|5,2,0.4691574316284182
5,66,0|1|2|4|5,3,0.07818700369735249
5,66,0|1|2|4|5,4,0.4444444444444444
5,67,0|3|4|6|10,0,0.1667162624620411
5,67,0|3|4|6|10,1,0.43494017764877774
5,67,0|3|4|6|10,2,0.13504411729342616
5,67,0|3|4|6|10,3,0.1091089451179962
5,67,0|3|4|6|10,4,0.20519567041703082
5,68,5|7|8|9|10,0,0.07453559924999299
5,68,5|7|8|9|10,1,0.46188209368208305
5,68,5|7|8|9|10,2,0.2182178902359924
5,68,5|7|8|9|10,3,0.09354143466934854
5,68,5|7|8|9|10,4,0.4208562648635011
5,69,0|1|2|6|10,0,0.1627492578120573
5,69,0|1|2|6|10,1,0.191285886518387
5,69,0|1|2|6|10,2,0.38421052631578945
5,69,0|1|2|6|10,3,0.153248219070137
5,69,0|1|2|6|10,4,0.25058072087536704
5,70,0|2|4|7|10,0,0.13513996654952307
5,70,0|2|4|7|10,1,0.10222545730869949
5,70,0|2|4|7|10,2,0.38552631578947366
5,70,0|2|4|7|10,3,0.223606797749979
5,70,0|2|4|7|10,4,0.664237783907719
5,71,0|3|5|7|8,0,0.05261411647839924
5,71,0|3|5|7|8,1,0.28817938438423535
5,71,0|3|5|7|8,2,0.3337725078760129
